;;;;;;;
artist_name;track_name;popularity;year;genre;danceability;energy;valence
Frédéric Chopin;Chopin: Nocturne No. 20 in C-Sharp Minor, Op. posth.;26;2017;classical;0,255;0,0106;0,0939
Felix Mendelssohn;"Overture to ""A Midsummer Night's Dream"", Op. 21: Allegro di molto";26;2017;classical;0,278;0,0756;0,134
Ludwig van Beethoven;Trio n°3, Op. 1: II. Andante cantabile con variazoni;24;2017;classical;0,262;0,0305;0,247
Frédéric Chopin;"Études, Op. 10: No. 1 in C Major ""Waterfall""";21;2017;classical;0,135;0,316;0,277
Claude Debussy;Children's Corner, L. 113: I. Doctor Gradus Ad Parnassum;26;2017;classical;0,186;0,0296;0,0432
Claude Debussy;Debussy: Fantaisie for Piano and Orchestra, CD 72, L. 73: I. Andante - Allegro;25;2017;classical;0,232;0,122;0,0376
Sergei Rachmaninoff;12 Songs, Op. 21: No. 5. Lilacs (version for piano);26;2017;classical;0,157;0,111;0,152
Ludwig van Beethoven;Beethoven: Trio for Oboe, Clarinet and Bassoon C Major, Op. 87: II. Adagio;28;2017;classical;0,209;0,0407;0,0788
Frédéric Chopin;Fantaisie-Impromptu in C-Sharp Minor, Op. 66;21;2017;classical;0,155;0,0522;0,0585
Ludwig van Beethoven;Beethoven: Trio for Piano, Flute and Bassoon in G Major, WoO 37: II. Adagio;23;2017;classical;0,194;0,0505;0,119
Claude Debussy;Suite bergamasque, L. 75: I. Prélude;23;2017;classical;0,232;0,0455;0,144
Ludwig van Beethoven;Trio n°3, Op. 1: I. Allegro con brio;24;2017;classical;0,26;0,0473;0,162
Frédéric Chopin;Andante Spianato & Grande Polonaise Brillante in G Major / E-Flat Major, Op. 22: Andante spianato. Tranquillo - Semplice;28;2017;classical;0,202;0,00662;0,0575
Felix Mendelssohn;A Midsummer Night's Dream, Incidental Music, Op. 61: No. 1, Scherzo;23;2017;classical;0,505;0,133;0,584
Frédéric Chopin;3 Valses, Op. 64: No. 2 in C-Sharp Minor. Tempo giusto;25;2017;classical;0,273;0,0207;0,16
Claude Debussy;Suite bergamasque, L. 75: IV. Passepied;24;2017;classical;0,362;0,0287;0,18
Claude Debussy;Printemps, L. 61: I. Très modéré;21;2017;classical;0,14;0,0403;0,033
Frédéric Chopin;Rondo à la Krakowiak in F Major, Op. 14: Rondo. Allegro non troppo - Poco meno mosso;24;2017;classical;0,338;0,158;0,13
Claude Debussy;Debussy: Syrinx, L. 129;22;2017;classical;0,143;0,0151;0,0691
Frédéric Chopin;Chopin: Nocturne No. 1 in B-Flat Minor, Op. 9 No. 1;27;2017;classical;0,308;0,0202;0,0368
Claude Debussy;Children's Corner, L. 113: VI. Golliwog's Cakewalk;23;2017;classical;0,391;0,0271;0,31
Claude Debussy;Debussy: Arabesques, L. 74: No. 1;17;2017;classical;0,274;0,0823;0,158
Felix Mendelssohn;"Symphony No. 4 in A Major, Op. 90 ""Italian"": III. Con moto moderato - 2017 Remastered Version";24;2017;classical;0,209;0,163;0,121
Frédéric Chopin;3 Valses, Op. 64: No. 3 in A-Flat Major. Moderato;21;2017;classical;0,154;0,0494;0,152
Felix Mendelssohn;Songs without Words, Op. 19, No. 1 in E Major: Andante con moto;23;2017;classical;0,24;0,0378;0,143
Felix Mendelssohn;A Midsummer Night's Dream, Incidental Music, Op. 61: No. 7, Nocturne. Con moto tranquillo;22;2017;classical;0,173;0,0115;0,0353
Frédéric Chopin;Fantasy-Impromptu in C-Sharp Minor, Op. 66;18;2017;classical;0,193;0,0447;0,204
Ludwig van Beethoven;Symphony No. 5 in C Minor, Op. 67: II. Andante con moto;22;2017;classical;0,134;0,0131;0,0501
Franz Liszt;Consolations, S. 172: No. 3 in D-Flat Major. Lento placido;23;2017;classical;0,291;0,00493;0,0775
Claude Debussy;Images I, L. 110: II. Hommage à Rameau;22;2017;classical;0,442;0,00575;0,0386
Claude Debussy;Children's Corner, L. 113: IV. The Snow is Dancing;21;2017;classical;0,202;0,0222;0,117
Frédéric Chopin;Nocturne in E-Flat Major, Op. 9 No. 2;20;2017;classical;0,32;0,0139;0,0402
Claude Debussy;Images I, L. 110: III. Mouvement;20;2017;classical;0,267;0,06;0,0377
Claude Debussy;Suite bergamasque, L. 75: II. Menuet;20;2017;classical;0,286;0,0322;0,0812
Ludwig van Beethoven;Piano Concerto No. 2 in B-Flat Major, Op. 19: II. Adagio;13;2017;classical;0,195;0,0402;0,07
Ludwig van Beethoven;Piano Concerto No. 2 in B-Flat Major, Op. 19: I. Allegro con brio;12;2017;classical;0,365;0,125;0,325
Ludwig van Beethoven;Piano Concerto No. 2 in B-Flat Major, Op. 19: III. Rondo. Molto allegro;12;2017;classical;0,36;0,22;0,592
Ludwig van Beethoven;Piano Concerto No. 1 in C Major, Op. 15: III. Rondo. Allegro scherzando;12;2017;classical;0,372;0,162;0,316
Ludwig van Beethoven;"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": III. Presto agitato";19;2017;classical;0,311;0,0957;0,15
Ludwig van Beethoven;Triple Concerto for Violin, Cello & Piano in C Major, Op. 56: II. Largo;20;2017;classical;0,174;0,0138;0,0378
Claude Debussy;Children's Corner, L. 113: V. The Little Shepherd;22;2017;classical;0,401;0,00216;0,26
Felix Mendelssohn;"Symphony No. 4 in A Major, Op. 90 ""Italian"": I. Allegro vivace - 2017 Remastered Version";19;2017;classical;0,265;0,358;0,303
Ludwig van Beethoven;Piano Concerto No. 1 in C Major, Op. 15: I. Allegro con brio;12;2017;classical;0,348;0,092;0,152
Ludwig van Beethoven;Piano Concerto No. 1 in C Major, Op. 15: II. Largo;12;2017;classical;0,266;0,0114;0,0765
Sergei Rachmaninoff;Rhapsody on a Theme by Paganini, Op. 43: Var. 18. Andante cantabile - Remastered 2013;17;2017;classical;0,166;0,0591;0,0394
Frédéric Chopin;Nocturne in C-Sharp Minor, B. 49;20;2017;classical;0,272;0,0122;0,0711
Claude Debussy;Images II, L. 111: I. Cloches à travers les feuilles;19;2017;classical;0,237;0,0102;0,0296
Frédéric Chopin;Waltz in A Minor, Op. Posth., B. 150;53;2018;classical;0,461;0,0457;0,122
Claude Debussy;Préludes / Book 1, L. 117: VIII. La fille aux cheveux de lin;51;2018;classical;0,345;0,00421;0,131
Claude Debussy;2 Arabesques, L. 66: I. Andantino con moto;48;2018;classical;0,373;0,00783;0,0815
Frédéric Chopin;Nocturne in C-Sharp Minor, KK IVa No. 16;42;2018;classical;0,275;0,00661;0,0863
Frédéric Chopin;3 Grandes valses brillantes, Op. 34: No. 2 in A Minor;44;2018;classical;0,33;0,0102;0,101
Ludwig van Beethoven;Piano Sonata No.20 in G Major, Op. 49 No.2: II. Tempo di Menuetto;39;2018;classical;0,291;0,0573;0,428
Sergei Rachmaninoff;Prelude in G Minor, Op. 23, No. 5 - Live at Philharmonie, Berlin / 2018;40;2018;classical;0,394;0,216;0,176
Frédéric Chopin;Nocturne in F-Sharp Minor, Op. 48 No. 2;41;2018;classical;0,37;0,0454;0,11
Claude Debussy;Debussy: Suite bergamasque, CD 82, L. 75: III. Clair de lune;42;2018;classical;0,387;0,0503;0,061
Claude Debussy;Deux Arabesques, CD. 74: I. Andantino con moto;41;2018;classical;0,32;0,00784;0,0791
Ludwig van Beethoven;Egmont Overture, Op. 84 - Remastered;35;2018;classical;0,286;0,125;0,0863
Claude Debussy;Clair de lune, CD 82/3 (Arr. Koncz);36;2018;classical;0,205;0,0352;0,0379
Frédéric Chopin;Nocturne in D-Flat Major, Op. 27 No. 2;36;2018;classical;0,375;0,0303;0,0667
Frédéric Chopin;Nocturne in C-Sharp Minor, Op. 27 No. 1;38;2018;classical;0,307;0,0275;0,0388
Claude Debussy;Debussy: Preludes, Book 1, L. 117: II. Voiles;36;2018;classical;0,296;0,00564;0,033
Frédéric Chopin;Nocturne in F Major, Op. 15 No.1;34;2018;classical;0,259;0,00618;0,051
Felix Mendelssohn;"Symphony No. 2 in B-Flat Major, Op. 52, MWV A18 ""Lobgesang"": Ib. Allegretto un poco agitato";33;2018;classical;0,212;0,0293;0,104
Frédéric Chopin;Nocturne No. 9 in B, Op. 32 No. 1;34;2018;classical;0,361;0,048;0,0507
Frédéric Chopin;Waltzes, Op. 69: I. Lento in A-Flat Major;27;2018;classical;0,308;0,00638;0,0607
Frédéric Chopin;Waltz in C-Sharp Minor, Op. 64 No. 2;34;2018;classical;0,257;0,0253;0,155
Frédéric Chopin;Waltz in B Minor, Op. 69 No. 2 (Ed. J. Fontana);33;2018;classical;0,442;0,0273;0,264
Sergei Rachmaninoff;Symphony No. 3 in A Minor, Op. 44: I. Lento - Allegro moderato - Allegro;33;2018;classical;0,0906;0,0213;0,0387
Frédéric Chopin;Nocturne No. 1 in B flat minor, Op. 9 No. 1;33;2018;classical;0,366;0,00931;0,0393
Claude Debussy;Debussy: Preludes, Book 1, L. 117: VIII. La fille aux cheveux de lin;31;2018;classical;0,399;0,00605;0,129
Frédéric Chopin;Piano Concerto No. 1 in E Minor, Op. 11: III. Rondo (Vivace);24;2018;classical;0,339;0,112;0,164
Claude Debussy;Préludes, Book 1, L. 117: No. 6, Des pas sur la neige;31;2018;classical;0,402;0,000943;0,0905
Frédéric Chopin;Nocturne in C Minor, Op. 48 No. 1;32;2018;classical;0,276;0,0784;0,0386
Frédéric Chopin;Preludes, Op. 28: No. 13, Lento;27;2018;classical;0,332;0,00301;0,216
Claude Debussy;Debussy: Preludes, Book 1, L. 117: V. Les collines d'Anacapri;31;2018;classical;0,289;0,114;0,107
Felix Mendelssohn;"Symphony No. 4 in A Major, Op. 90, MWV N16 ""Italian"": I. Allegro vivace";33;2018;classical;0,299;0,187;0,231
Frédéric Chopin;"Waltz in A-Flat Major, Op. 69 No. 1 ""L'adieu"" (Ed. J. Fontana)";29;2018;classical;0,344;0,0157;0,145
Frédéric Chopin;Nocturne in C Minor, B. 108;26;2018;classical;0,293;0,00773;0,0755
Frédéric Chopin;Mazurkas, Op. 24: I. Lento in G Minor;26;2018;classical;0,325;0,0062;0,0791
Claude Debussy;Estampes, L. 100: I. Pagodes;32;2018;classical;0,332;0,0362;0,0612
Frédéric Chopin;Mazurkas, Op. 67: III. Allegretto in C Major;25;2018;classical;0,425;0,0134;0,076
Frédéric Chopin;Nocturnes, Op. 37: I. Andante sostenuto in G Minor;24;2018;classical;0,434;0,0063;0,11
Frédéric Chopin;Nocturnes, Op. 55: I. Andante in F Minor;24;2018;classical;0,405;0,00728;0,0803
Frédéric Chopin;Nocturnes, Op. 9: II. Andante in E-Flat Major;25;2018;classical;0,451;0,0167;0,0527
Frédéric Chopin;"Waltz in D-Flat Major, Op. 64 No. 1 ""Minute""";29;2018;classical;0,342;0,0811;0,269
Frédéric Chopin;Nocturne in E Minor, Op. 72 No. 1;24;2018;classical;0,343;0,00539;0,0709
Frédéric Chopin;Preludes, Op. 28: No. 4, Largo in E Minor;24;2018;classical;0,474;0,00408;0,0378
Claude Debussy;Estampes, L. 100: II. La soirée dans Grenade;30;2018;classical;0,346;0,0152;0,0432
Frédéric Chopin;Nocturnes, Op. 9: No. 2, Andante in E-Flat Major;29;2018;classical;0,377;0,113;0,11
Frédéric Chopin;Preludes, Op. 28: No. 6, Lento assai in B Minor;24;2018;classical;0,505;0,00357;0,151
Frédéric Chopin;Preludes, Op. 28: No. 15, Sostenuto in D-Flat Major;23;2018;classical;0,395;0,00371;0,048
Frédéric Chopin;Waltzes, Op. 69: II. Moderato in B Minor;23;2018;classical;0,436;0,011;0,145
Frédéric Chopin;Preludes, Op. 28: No. 7, Andantino in A Major;24;2018;classical;0,603;0,00346;0,212
Claude Debussy;Estampes, L. 100: III. Jardins sous la pluie;29;2018;classical;0,281;0,122;0,0431
Claude Debussy;2 Arabesques, L. 66: I. Andantino con moto in E Major;28;2018;classical;0,263;0,0673;0,0786
Claude Debussy;Debussy: Préludes, Livre I, CD 125, L. 117: No. 8, La fille aux cheveux de lin;21;2018;classical;0,266;0,00331;0,163
Claude Debussy;Élégie, L. 138;28;2018;classical;0,242;0,00209;0,203
Felix Mendelssohn;"Symphony No. 5 in D Major, Op. 107, MWV N15 ""Reformation"": II. Allegro vivace";29;2018;classical;0,336;0,0878;0,242
Claude Debussy;Préludes / Book 1, L. 117: I. Danseuses de Delphes;28;2018;classical;0,49;0,00229;0,0816
Claude Debussy;Préludes / Book 1, L. 117: II. Voiles;27;2018;classical;0,232;0,00267;0,0321
Sergei Rachmaninoff;6 Romances, Op. 4 - Transcr. for cello and piano by Rachmaninov: 3. The secret night;20;2018;classical;0,25;0,117;0,0694
Claude Debussy;Préludes / Book 1, L. 117: III. Le vent dans la plaine;27;2018;classical;0,292;0,0277;0,0536
Claude Debussy;Debussy: 2 Arabesques, CD 74, L. 66: No. 1, Andantino con moto;19;2018;classical;0,274;0,0823;0,158
Claude Debussy;Préludes / Book 1, L. 117: IV. Les sons et les parfums tournent dans l'air du soir;26;2018;classical;0,411;0,00402;0,0358
Frédéric Chopin;Ballade No. 1 in G Minor, Op. 23;18;2018;classical;0,24;0,0906;0,0387
Frédéric Chopin;"Waltz in E-Flat Major, Op. 18 ""Grande valse brillante""";25;2018;classical;0,482;0,0746;0,324
Claude Debussy;Préludes / Book 1, L. 117: V. Les collines d'Anacapri;26;2018;classical;0,365;0,0741;0,138
Ludwig van Beethoven;Violin Sonata No. 7 in C Minor, Op. 30, No. 2: II. Adagio cantabile;22;2018;classical;0,332;0,0367;0,199
Claude Debussy;Préludes, Book 2, L. 123: No. 12, Feux d'artifice;24;2018;classical;0,35;0,0926;0,032
Felix Mendelssohn;"Symphony No. 4 in A Major, Op. 90, MWV N16 ""Italian"": III. Con moto moderato";24;2018;classical;0,213;0,0222;0,0991
Claude Debussy;Préludes / Book 1, L. 117: VI. Des pas sur la neige;26;2018;classical;0,399;0,000867;0,0469
Claude Debussy;Préludes / Book 1, L. 117: X. La cathédrale engloutie;25;2018;classical;0,525;0,00251;0,0549
Franz Liszt;Valses oubliées, S. 215: No. 1, —;25;2018;classical;0,316;0,0736;0,0566
Claude Debussy;Préludes / Book 1, L. 117: VII. Ce qu'a vu le vent d'ouest;25;2018;classical;0,251;0,152;0,0336
Sergei Rachmaninoff;Variations on a Theme of Corelli, Op. 42;24;2018;classical;0,313;0,0258;0,0676
Claude Debussy;Préludes / Book 1, L. 117: IX. La sérénade interrompue;24;2018;classical;0,282;0,0244;0,0663
Frédéric Chopin;Waltz in E Minor, Op. Posth., B. 56;24;2018;classical;0,412;0,0686;0,166
Claude Debussy;Suite bergamasque, L. 75: III. Clair de lune. Andante très expressif;25;2018;classical;0,44;0,00338;0,0717
Claude Debussy;Deux arabesques, L. 66: No. 1 Andante con moto;25;2018;classical;0,347;0,0248;0,0825
Frédéric Chopin;Nocturne No. 20 in C-Sharp Minor, Op. posth. (Arr. for Violin and Piano by Milstein);28;2018;classical;0,238;0,0639;0,0385
Ludwig van Beethoven;ベートーヴェン:ピアノ・ソナタ 第8番 ハ短調 作品13《悲愴》 - II. ADAGIO CANTABILE;33;2018;classical;0,376;0,00473;0,101
Sergei Rachmaninoff;10 Préludes, Op. 23: No. 5. Alla marcia in G Minor;26;2018;classical;0,379;0,162;0,0814
Sergei Rachmaninoff;Symphony No. 2 in E Minor, Op. 27: III. Adagio - Live;19;2018;classical;0,107;0,0281;0,0334
Claude Debussy;Préludes / Book 1, L. 117: XI. La danse de Puck;23;2018;classical;0,308;0,0268;0,0362
Sergei Rachmaninoff;13 Préludes, Op. 32: No. 5. Moderato in G Major;21;2018;classical;0,236;0,00581;0,109
Claude Debussy;Préludes / Book 1, L. 117: XII. Minstrels;23;2018;classical;0,476;0,0437;0,287
Frédéric Chopin;12 Etudes, Op. 10: No. 12 In C Minor;21;2018;classical;0,328;0,261;0,124
Felix Mendelssohn;"Lieder ohne Worte, Op. 19: No. 6 in G Minor (Andante sostenuto) ""Venetian Gondola Song"", MWV U78";54;2019;classical;0,295;0,00799;0,192
Franz Liszt;Liebestraum (Love Dream);48;2019;classical;0,337;0,143;0,038
Frédéric Chopin;Berceuse in D-Flat Major, Op. 57;44;2019;classical;0,276;0,0708;0,137
Felix Mendelssohn;Mendelssohn: 3 Fantaisies, Op. 16: III. Andante;44;2019;classical;0,296;0,0179;0,0727
Ludwig van Beethoven;"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso - Live at Konzerthaus Berlin / 2018";44;2019;classical;0,166;0,0363;0,039
Ludwig van Beethoven;"Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto";47;2019;classical;0,141;0,00123;0,0843
Ludwig van Beethoven;"Piano Sonata No. 21 in C Major, Op. 53, ""Waldstein"": I. Allegro con brio";43;2019;classical;0,2;0,0967;0,0845
Felix Mendelssohn;"Lieder ohne Worte, Book 2, Op. 30 (Excerpts): No. 6 in F-Sharp Minor, MWV U 110 ""Venetianisches Gondellied""";44;2019;classical;0,345;0,0129;0,0399
Ludwig van Beethoven;Piano Concerto No. 5 in E-Flat Major, Op. 73: II. Adagio un poco mosso;43;2019;classical;0,208;0,0298;0,0392
Claude Debussy;Rêverie, CD 76;44;2019;classical;0,378;0,0154;0,0746
Ludwig van Beethoven;Allegretto for String Quartet in B, WoO 210;44;2019;classical;0,326;0,0874;0,192
Franz Liszt;Liszt: 6 Consolations, S. 172: V. Andantino;40;2019;classical;0,25;0,0146;0,0804
Ludwig van Beethoven;Cello Sonata in G Minor, Op. 5 No. 2: I. Adagio sostenuto e espressivo - Allegro molto più tosto presto;39;2019;classical;0,205;0,0467;0,0975
Ludwig van Beethoven;"Piano Sonata No. 8 in C minor, Op. 13, ""Pathétique"": II. Adagio cantabile";41;2019;classical;0,234;0,00304;0,0865
Ludwig van Beethoven;Piano Sonata No. 1 in F Minor, Op. 2, No. 1: II. Adagio;39;2019;classical;0,337;0,00585;0,175
Ludwig van Beethoven;String Quartet No. 13 in B-Flat Major, Op. 130: 2. Presto;33;2019;classical;0,462;0,0805;0,384
Ludwig van Beethoven;String Quartet No. 3 in D Major, Op. 18 No. 3: III. Allegro;33;2019;classical;0,355;0,0568;0,223
Sergei Rachmaninoff;13 Préludes, Op. 32: No. 5 in G Major. Moderato;35;2019;classical;0,192;0,00577;0,0503
Ludwig van Beethoven;"Beethoven: String Quartet No. 7 in F Major, Op. 59 No. 1, ""Razumovsky"": IV. Allegro (Russian Theme)";34;2019;classical;0,423;0,344;0,329
Franz Liszt;Liszt: 6 Consolations, S. 172: III. Lento placido;33;2019;classical;0,2;0,00696;0,128
Franz Liszt;Chopin / Arr. Liszt: 6 Polish Songs, S. 480: II. Frühling (After Chopin Op. 74 No. 2);33;2019;classical;0,25;0,00776;0,199
Claude Debussy;Suite bergamasque, CD 82: III. Clair de lune;37;2019;classical;0,33;0,0156;0,038
Ludwig van Beethoven;"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": Adagio sostenuto (Excerpt)";34;2019;classical;0,32;0,0108;0,311
Frédéric Chopin;Nocturne in C Minor, Op. Posthumous;33;2019;classical;0,33;0,0369;0,0904
Frédéric Chopin;Nocturnes, Op. 9: No. 2 in E-Flat Major (Andante);26;2019;classical;0,405;0,0113;0,0392
Sergei Rachmaninoff;Sonata In G Minor For Cello & Piano, Op. 19: 3. Andante;27;2019;classical;0,194;0,0367;0,0673
Frédéric Chopin;"24 Préludes, Op. 28: No. 15 in D Flat Major. Sostenuto ""Raindrop""";35;2019;classical;0,416;0,0325;0,062
Ludwig van Beethoven;String Quartet No. 13 in B-Flat Major, Op. 130: V. Cavatina. Adagio molto espressivo;26;2019;classical;0,107;0,0268;0,037
Claude Debussy;Children's Corner, CD 119: I. Doctor Gradus ad Parnassum;33;2019;classical;0,237;0,0668;0,0448
Claude Debussy;Debussy: Beau Soir, L.6;30;2019;classical;0,199;0,0406;0,037
Felix Mendelssohn;"Lieder ohne Worte, Op. 67: No. 4 in C Major. Presto ""Spinning Song""";33;2019;classical;0,388;0,359;0,5
Frédéric Chopin;Impromptu No. 2 in F-Sharp Major, Op. 36;30;2019;classical;0,263;0,0478;0,043
Frédéric Chopin;Fantaisie Impromptu in C-Sharp Minor, Op. 66;26;2019;classical;0,185;0,125;0,109
Frédéric Chopin;Nocturne No. 1 in B-Flat Minor, Op. 9 No. 1;33;2019;classical;0,329;0,0162;0,0378
Frédéric Chopin;Nocturne in F Minor, Op. 55 No. 1;29;2019;classical;0,307;0,0455;0,124
Felix Mendelssohn;Lieder ohne Worte, Op. 62: VI. Frühlingslied (Arr. by Fritz Kreisler for Violin and Piano);20;2019;classical;0,269;0,0658;0,284
Ludwig van Beethoven;"Beethoven: Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto (Excerpt)";32;2019;classical;0,214;0,0127;0,297
Franz Liszt;"Liszt: Années de pèlerinage, Troisième année, ""Italie"", S. 163: IV. Les Jeux d'eaux á la Villa d'Este";24;2019;classical;0,295;0,162;0,0381
Ludwig van Beethoven;Piano Sonata No. 1 in F Minor, Op. 2, No. 1: I. Allegro;29;2019;classical;0,46;0,0571;0,175
Felix Mendelssohn;Piano Concerto No. 1 in G Minor, Op. 25, MWV O7: I. Molto allegro con fuoco;27;2019;classical;0,479;0,192;0,293
Franz Liszt;Liszt: 献呈(シューマンの歌曲による) S.566;31;2019;classical;0,287;0,0843;0,0553
Ludwig van Beethoven;Piano Sonata No. 30 in E Major, Op. 109: 3. Gesangvoll, mit innigster Empfindung (Andante molto cantabile ed espressivo);24;2019;classical;0,348;0,103;0,0611
Sergei Rachmaninoff;Vocalise, Op. 34, No. 14 (Arr. for Piano by Trifonov );25;2019;classical;0,238;0,00503;0,0666
Sergei Rachmaninoff;Symphony No. 2, Op. 27: III. Adagio;22;2019;classical;0,0823;0,0654;0,0357
Ludwig van Beethoven;Piano Concerto No. 5 in E-Flat Major, Op. 73: I. Allegro;22;2019;classical;0,371;0,164;0,108
Ludwig van Beethoven;Piano Concerto No. 3 in C Minor, Op. 37: I. Allegro con brio;22;2019;classical;0,342;0,134;0,102
Ludwig van Beethoven;"Piano Sonata No. 14 in C-sharp minor, Op. 27, No. 2, ""Moonlight"": II. Allegretto";22;2019;classical;0,421;0,013;0,383
Ludwig van Beethoven;"Piano Sonata No. 15 in D Major, Op. 28, ""Pastorale"": IV. Rondo. Allegro ma non troppo";24;2019;classical;0,251;0,0505;0,172
Ludwig van Beethoven;Piano Sonata No. 12 in A-Flat Major, Op. 26: I. Andante con variazioni;23;2019;classical;0,255;0,0126;0,178
Ludwig van Beethoven;Piano Sonata No. 2 in A Major, Op. 2, No. 2: III. Scherzo. Allegretto;24;2019;classical;0,289;0,0264;0,172
Ludwig van Beethoven;Beethoven: Symphony No. 7 in A Major, Op. 92: II. Allegretto (Excerpt);23;2019;classical;0,239;0,0356;0,0492
Frédéric Chopin;Nocturne No. 8 in D-Flat Major, Op. 27 No. 2;24;2019;classical;0,344;0,0126;0,0516
Ludwig van Beethoven;"Piano Sonata No. 15 in D Major, Op. 28, ""Pastorale"": III. Scherzo. Allegro vivace";23;2019;classical;0,419;0,0483;0,228
Ludwig van Beethoven;String Quartet No. 13 in B-Flat Major, Op. 130: 5. Cavatina. Adagio molto espressivo;24;2019;classical;0,102;0,0171;0,0362
Ludwig van Beethoven;Piano Concerto No. 4 in G Major, Op. 58: I. Allegro moderato;21;2019;classical;0,297;0,151;0,0634
Felix Mendelssohn;"Songs Without Words, Op. 62: No. 6, Allegretto grazioso in A Major ""Spring Song""";24;2019;classical;0,174;0,162;0,183
Ludwig van Beethoven;Piano Sonata No. 1 in F Minor, Op. 2, No. 1: IV. Prestissimo;26;2019;classical;0,42;0,0667;0,162
Ludwig van Beethoven;No. 31, Op. 110: III. Adagio ma non troppo – Fuga: Allegro ma non troppo;21;2019;classical;0,377;0,0245;0,0376
Claude Debussy;Bruyères - Home Session;60;2020;classical;0,3;0,0405;0,233
Sergei Rachmaninoff;12 Songs, Op. 21: V. Lilacs (Transcr. Rachmaninoff for Solo Piano);54;2020;classical;0,168;0,00571;0,0705
Claude Debussy;Préludes / Book 1, L. 117: 8. La fille aux cheveux de lin;50;2020;classical;0,285;0,00464;0,216
Franz Liszt;Consolations, S. 172: No. 3, Lento placido;53;2020;classical;0,269;0,00229;0,0882
Frédéric Chopin;Nocturne No. 19 in E Minor, Op. 72, No. 1;51;2020;classical;0,331;0,00735;0,0944
Ludwig van Beethoven;Rage Over A Lost Penny, Op. 129;41;2020;classical;0,363;0,193;0,325
Frédéric Chopin;Nocturne in C Sharp;51;2020;classical;0,261;0,279;0,0619
Ludwig van Beethoven;"Beethoven: Piano Sonata No. 8 in C Minor, Op. 13, ""Pathétique"": II. Adagio cantabile";46;2020;classical;0,286;0,0028;0,123
Ludwig van Beethoven;Eroica Dance (Arr. for Piano from Symphony No. 3 in E-Flat Major, Op. 55 by Martin Stadtfeld );42;2020;classical;0,348;0,175;0,42
Ludwig van Beethoven;Andante in C Major, WoO 211;43;2020;classical;0,5;0,0171;0,39
Claude Debussy;La Fille aux Cheveux de Lin;39;2020;classical;0,465;0,00696;0,0396
Ludwig van Beethoven;Beethoven: Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio;38;2020;classical;0,305;0,175;0,161
Ludwig van Beethoven;Triple Concerto in C Major, Op. 56: 2. Largo - attacca - Live at Philharmonie, Berlin / 2019;35;2020;classical;0,148;0,0978;0,039
Claude Debussy;Debussy: Arabesque No. 1;35;2020;classical;0,307;0,0634;0,084
Ludwig van Beethoven;Mass in C Major, Op. 86: II. Gloria;36;2020;classical;0,251;0,262;0,159
Claude Debussy;Rêverie, L. 68 (Arr. by Badzura);37;2020;classical;0,162;0,0669;0,04
Ludwig van Beethoven;Symphony No. 7 in A Major, Op. 92: I. Poco sostenuto. Vivace;37;2020;classical;0,331;0,165;0,143
Ludwig van Beethoven;String Quartet No. 15 in A Minor, Op. 132: III. Molto adagio;35;2020;classical;0,0932;0,0294;0,0456
Franz Liszt;Liszt: Wiegenlied, S. 198;35;2020;classical;0,283;0,0339;0,0701
Frédéric Chopin;Piano Concerto No. 1 in E Minor, Op. 11: II. Romance (Larghetto);29;2020;classical;0,215;0,0228;0,0375
Ludwig van Beethoven;Beethoven: String Quartet No. 1 in F Major, Op. 18 No. 1: III. Scherzo. Allegro molto;35;2020;classical;0,438;0,188;0,426
Ludwig van Beethoven;"Piano Sonata No. 24 in F-Sharp Major, Op. 78 ""À Thérèse"": I. Adagio cantabile - Allegro ma non troppo";35;2020;classical;0,386;0,0461;0,127
Felix Mendelssohn;Song Without Words, Op. 109;36;2020;classical;0,138;0,0744;0,0963
Ludwig van Beethoven;Bagatelle in A Minor, WoO 59 ʻFür Eliseʼ;37;2020;classical;0,296;0,00718;0,128
Frédéric Chopin;Études, Op. 25: No. 1 in A Flat Major;38;2020;classical;0,217;0,024;0,0391
Ludwig van Beethoven;String Quartet No. 16 in F Major, Op. 135 (Excerpts Transcr. M. Mussorgsky for Piano): III. Lento assai, cantante e tranquillo;30;2020;classical;0,563;0,00143;0,225
Ludwig van Beethoven;Piano Concerto No. 5 in E-Flat Major, Op. 73 “Emperor”: II. Adagio un poco mosso;30;2020;classical;0,285;0,0201;0,0388
Frédéric Chopin;Etude Op. 25 : No. 11 in A Minor;35;2020;classical;0,282;0,212;0,0674
Claude Debussy;Images For Orchestra, L. 122 / 2. Ibéria: 1. Par les rues et par les chemins;28;2020;classical;0,205;0,122;0,234
Sergei Rachmaninoff;Rachmaninov 2nd Piano Concerto;38;2020;classical;0,104;0,215;0,0367
Ludwig van Beethoven;Symphony No. 7 in A Major, Op. 92: III. Presto. Trio I und II. Assai meno presto;35;2020;classical;0,334;0,213;0,24
